,n_cells,gft_score,svg_rank,cutoff_gft_score,pvalue,qvalue
ENSG00000119541,547,0.9608121263683259,6255,False,0.6860154623728969,1.0
ENSG00000137947,250,0.9605993724473462,6256,False,1.4917291011885047e-10,3.5939223577158955e-09
ENSG00000124383,228,0.9603307660082385,6257,False,8.056504453913083e-11,1.973793379533601e-09
ENSG00000134882,311,0.9601823089031843,6258,False,0.3405927989364126,1.0
ENSG00000103653,332,0.9599710122851794,6259,False,2.076447764190659e-06,3.8653766185992375e-05
ENSG00000136628,462,0.9594053423934592,6260,False,0.9999999977908701,1.0
ENSG00000185049,172,0.9592507694883813,6261,False,0.0010122622262596535,0.015611835537279222
ENSG00000051596,306,0.9585987438560832,6262,False,0.9095326317423427,1.0
ENSG00000085063,1457,0.9581129620893476,6263,False,0.00012835347089850123,0.0021175045977428787
ENSG00000166783,447,0.9579674676173339,6264,False,1.0,1.0
ENSG00000140400,341,0.95716617470372,6265,False,2.983837736704735e-47,5.967909495802342e-45
ENSG00000170837,280,0.9570604064133079,6266,False,0.9999999999945752,1.0
ENSG00000149926,368,0.9565324730757153,6267,False,1.8599227368370644e-37,2.1327133260296972e-35
ENSG00000183624,394,0.9563724631360244,6268,False,1.0290544981868568e-30,7.870879311878769e-29
ENSG00000133101,131,0.9563050762190488,6269,False,3.497204516520783e-28,2.3382803025352655e-26
ENSG00000106636,495,0.9560235513557347,6270,False,1.7360624568468883e-05,0.0003033760616191271
ENSG00000148218,339,0.9559116434239915,6271,False,8.396721726325282e-22,3.8729937035265564e-20
ENSG00000235098,353,0.9558408213945888,6272,False,8.056504453913083e-11,1.973793379533601e-09
ENSG00000105647,291,0.955742786341733,6273,False,8.631023400819677e-11,2.1093496695980352e-09
ENSG00000257103,414,0.9550829428007414,6274,False,7.782157683593832e-05,0.0013033190931642934
ENSG00000165322,230,0.955079695054767,6275,False,5.4756737619077685e-61,2.3672163909041608e-58
ENSG00000180628,502,0.9550778997336042,6276,False,3.6554644434161254e-19,1.4464485636997303e-17
ENSG00000133316,289,0.9549492509900167,6277,False,0.08542369732429211,1.0
ENSG00000117394,548,0.9546016209955364,6278,False,5.7715998826783577e-05,0.0009781327115444382
ENSG00000100522,164,0.9543657888323545,6279,False,1.85403689043674e-31,1.4764991752393916e-29
ENSG00000181929,254,0.9541276489834163,6280,False,4.379763731771532e-31,3.429060851526601e-29
ENSG00000156050,193,0.9540466865843857,6281,False,2.239614777677644e-12,5.986301891332209e-11
ENSG00000027847,300,0.953990339624259,6282,False,1.3426950193731299e-39,1.6930296748515557e-37
ENSG00000132128,461,0.9539366445921796,6283,False,0.9999809733847603,1.0
ENSG00000112159,228,0.9538196575816762,6284,False,0.6398931762778477,1.0
ENSG00000180011,333,0.95372602526881,6285,False,0.9999999955861697,1.0
ENSG00000084733,706,0.9534750480688307,6286,False,0.9927374047220343,1.0
ENSG00000102753,279,0.9533503968909435,6287,False,0.032625183492355256,0.4463053885748687
ENSG00000082515,397,0.9533467687970016,6288,False,1.2723929615974779e-15,4.1191638581728165e-14
ENSG00000239306,400,0.9522814897793721,6289,False,0.0439491147041737,0.5932851700041846
ENSG00000138641,227,0.9522548949503787,6290,False,0.718839653532004,1.0
ENSG00000143157,323,0.9520873483837573,6291,False,0.6897429540072909,1.0
ENSG00000108106,919,0.9517625930559002,6292,False,7.75262063871668e-27,4.830828613950616e-25
ENSG00000100083,278,0.9514498387186682,6293,False,0.8610512026707742,1.0
ENSG00000204304,223,0.9510844988203115,6294,False,1.658052050136914e-05,0.0002903269135021111
ENSG00000120733,324,0.9510776847844444,6295,False,0.9999999999999994,1.0
ENSG00000137802,168,0.9508808035052123,6296,False,0.9999999999999996,1.0
ENSG00000152601,462,0.950751269777242,6297,False,1.0,1.0
ENSG00000213123,502,0.950545964238554,6298,False,0.0020142545933413904,0.030484369934880504
ENSG00000161381,233,0.9497213777610657,6299,False,8.658893812735863e-15,2.678589522841714e-13
ENSG00000198912,146,0.9494918403985765,6300,False,3.7113686040186664e-24,1.9779585338095123e-22
ENSG00000125691,2838,0.948835985737941,6301,False,1.7486990945320397e-24,9.479301387520927e-23
ENSG00000121390,478,0.9486251898554641,6302,False,0.7663505877268587,1.0
ENSG00000164237,273,0.9485936435684226,6303,False,1.1690713818942935e-15,3.7917315471190514e-14
ENSG00000130244,382,0.9485521847017836,6304,False,8.214047796092215e-06,0.0001467077612867048
ENSG00000183309,161,0.9484023603331894,6305,False,0.016237884165310475,0.22850809886816234
ENSG00000105518,1115,0.9482656575646264,6306,False,0.0008777613433890021,0.013585631583294953
ENSG00000169057,346,0.9479606152170192,6307,False,2.892257976807078e-40,3.834458080200869e-38
ENSG00000136051,149,0.9476364978396727,6308,False,3.2679337277039105e-05,0.0005628733155873094
ENSG00000135686,199,0.947633651792014,6309,False,4.89397330734212e-20,2.0495421156770567e-18
ENSG00000277972,944,0.9474205040503704,6310,False,1.0202269866776795e-14,3.1337415200161525e-13
ENSG00000143344,441,0.9474073658893624,6311,False,5.190457629056969e-08,1.0739298978314856e-06
ENSG00000083750,247,0.9472585123269172,6312,False,2.5176830925373305e-07,4.967052576932267e-06
ENSG00000204590,642,0.9465631502741308,6313,False,3.0274701896811865e-41,4.2742431697754256e-39
ENSG00000185187,323,0.946492083918965,6314,False,0.011127473249921818,0.15887230956294393
ENSG00000183696,177,0.9461649436946562,6315,False,1.0,1.0
ENSG00000122042,1057,0.9461482447518507,6316,False,0.0055614083243526674,0.08147531014156227
ENSG00000158552,380,0.9460071701200549,6317,False,1.0182170412320751e-24,5.598000407162657e-23
ENSG00000133961,318,0.945638354200759,6318,False,0.0046337753267200995,0.06831675704283745
ENSG00000064490,289,0.9455802811908366,6319,False,1.4815469270994896e-30,1.1294601293204542e-28
ENSG00000053372,272,0.945503599514741,6320,False,0.8871420351053954,1.0
ENSG00000115839,567,0.9450166073107669,6321,False,0.7223820309014135,1.0
ENSG00000119878,481,0.9443305628729644,6322,False,0.1742324052227377,1.0
ENSG00000272168,188,0.9441753354254733,6323,False,3.345142817321099e-29,2.3637672101309343e-27
ENSG00000141480,479,0.9440201043061922,6324,False,0.10121206619756523,1.0
ENSG00000174915,272,0.9440023780881482,6325,False,6.564492064029758e-05,0.001106847297831217
ENSG00000120948,750,0.9437777017578115,6326,False,0.000419738862032706,0.00665489075572022
ENSG00000024048,208,0.9435933998797561,6327,False,2.5179363014404067e-49,5.635216686331951e-47
ENSG00000124795,479,0.9429870087038953,6328,False,0.4873941164974737,1.0
ENSG00000055211,214,0.9427643188979155,6329,False,1.0,1.0
ENSG00000131381,386,0.9426797482326695,6330,False,0.9999999907475327,1.0
ENSG00000112576,674,0.941945607066462,6331,False,0.02210517090875366,0.30716315198776917
ENSG00000179029,159,0.9418390284467171,6332,False,2.8128891503020756e-21,1.261499756825905e-19
ENSG00000149136,507,0.9414776887890108,6333,False,1.8832213644628363e-21,8.533681442916121e-20
ENSG00000130702,188,0.9408758946771428,6334,False,0.4915953005100459,1.0
ENSG00000116679,428,0.9405590446613549,6335,False,0.6038644816521168,1.0
ENSG00000167113,690,0.9403588451257765,6336,False,0.9999999849755209,1.0
ENSG00000110721,225,0.9402300305494667,6337,False,0.9996532190540841,1.0
ENSG00000125611,631,0.939969783476082,6338,False,0.9996663166717568,1.0
ENSG00000130734,262,0.9392313758817141,6339,False,6.783577374658567e-06,0.00012178372456230312
ENSG00000120686,610,0.9391541512029478,6340,False,2.7046943683143497e-14,8.096950973337324e-13
ENSG00000083444,234,0.9390114393298129,6341,False,0.00024430677824316963,0.003951758904914657
ENSG00000171943,214,0.9390055361978606,6342,False,1.85403689043674e-31,1.4764991752393916e-29
ENSG00000163162,285,0.9389450548157813,6343,False,1.0,1.0
ENSG00000085719,292,0.9388926021634023,6344,False,3.0308167272540422e-09,6.791793831903361e-08
ENSG00000144580,282,0.9385381835314377,6345,False,0.9994119802289818,1.0
ENSG00000163950,488,0.9385245710076164,6346,False,2.6715620022677277e-09,6.015787998154678e-08
ENSG00000123064,473,0.9384243945025219,6347,False,4.8334436286266964e-06,8.760960124463749e-05
ENSG00000165898,309,0.9383266136665587,6348,False,0.00015114114189384605,0.0024805083694887636
ENSG00000112787,418,0.9382411927036103,6349,False,0.5,1.0
ENSG00000054611,176,0.9381780773907853,6350,False,0.9956432193784727,1.0
ENSG00000150712,279,0.9381455350745296,6351,False,2.5448450001030213e-21,1.1457190026874182e-19
ENSG00000155906,179,0.9381228937427831,6352,False,2.435832068413371e-37,2.779353446457458e-35
ENSG00000139289,305,0.9378184334959947,6353,False,0.9994932758606789,1.0
ENSG00000163798,353,0.9373069001989031,6354,False,0.3329016583360006,1.0
ENSG00000168003,779,0.9372039397960871,6355,False,0.07012897575405246,0.9297463085682212
ENSG00000176102,343,0.936936637708386,6356,False,0.9987060482390487,1.0
ENSG00000131187,248,0.9367026613946814,6357,False,1.0,1.0
ENSG00000156928,496,0.9366011579593477,6358,False,7.007026950391382e-07,1.340594283876522e-05
ENSG00000143222,1106,0.9357085296124897,6359,False,0.9999999999999999,1.0
ENSG00000101367,261,0.9356934696421733,6360,False,0.00047010006182829627,0.007431353026897589
ENSG00000135316,428,0.9353901517752835,6361,False,1.2555304760960148e-05,0.0002215728903041405
ENSG00000215012,226,0.9345254431213649,6362,False,0.06331790849466187,0.8431412375832911
ENSG00000236287,240,0.9341217809519823,6363,False,4.377919998203127e-14,1.2983177708228966e-12
ENSG00000162384,488,0.9334244548285539,6364,False,7.806228037813243e-32,6.362233928214396e-30
ENSG00000103249,511,0.933286779914422,6365,False,0.718839653532004,1.0
ENSG00000115446,365,0.9329510814969968,6366,False,1.0193597702002076e-25,5.962203547040719e-24
ENSG00000176715,243,0.9329342702615805,6367,False,3.188659527955401e-37,3.614648308765299e-35
ENSG00000169258,448,0.9324874091705515,6368,False,4.146901436686774e-09,9.201009193396645e-08
ENSG00000205544,919,0.9324221696654152,6369,False,1.5295352619386385e-07,3.06359219825598e-06
ENSG00000150347,245,0.932308437204539,6370,False,7.242042439216964e-09,1.5836189756184468e-07
ENSG00000139719,252,0.9314977668770804,6371,False,3.81460590054673e-23,1.9046411917219163e-21
ENSG00000110330,321,0.9314013957856285,6372,False,0.999976119338234,1.0
ENSG00000183495,220,0.9312075895516956,6373,False,3.1331747559020737e-07,6.141298636585156e-06
ENSG00000165194,215,0.9308591391203491,6374,False,1.4800513753020013e-23,7.608243376657833e-22
ENSG00000108468,534,0.9305919418045219,6375,False,5.835639937861365e-12,1.5201215092090518e-10
ENSG00000135390,2595,0.9304095362187875,6376,False,1.9026615239620504e-05,0.00033149045087261137
ENSG00000196208,140,0.9301598781032383,6377,False,0.9998956092023316,1.0
ENSG00000169964,311,0.9300542634169346,6378,False,0.9999999999983381,1.0
ENSG00000168936,280,0.9297140049626278,6379,False,0.9284435391913335,1.0
ENSG00000160360,374,0.9296400205814158,6380,False,0.9974620659705279,1.0
ENSG00000183722,332,0.9296388098664784,6381,False,4.3547740452008245e-12,1.1429266942286686e-10
ENSG00000101193,437,0.9296122682197094,6382,False,0.0012497424033996148,0.01914293183946443
ENSG00000153774,740,0.9284858453932886,6383,False,1.1982223072569009e-05,0.00021183526281406726
ENSG00000227057,274,0.928381920201693,6384,False,0.04016899513092917,0.544261572303195
ENSG00000181404,474,0.9283519801941804,6385,False,2.4748589480888725e-13,7.059710556470487e-12
ENSG00000165572,336,0.9278542870207556,6386,False,2.1319905649834127e-11,5.392164327802383e-10
ENSG00000163468,1062,0.9278251178662633,6387,False,2.9959632581356496e-33,2.690673804393222e-31
ENSG00000148719,308,0.9271483881121165,6388,False,0.008887686609619888,0.1279965333667153
ENSG00000110108,318,0.9270820709276908,6389,False,0.4497020722269068,1.0
ENSG00000100403,460,0.9265552028537072,6390,False,5.2941617186671494e-05,0.0008989707375301004
ENSG00000179889,433,0.9264478624820155,6391,False,0.0020825048365473095,0.031476225958176667
ENSG00000123143,333,0.9259704865178452,6392,False,8.166520979027402e-26,4.800778290106373e-24
ENSG00000087088,284,0.9250824944256297,6393,False,3.900374328653143e-05,0.0006689913721426827
ENSG00000160087,374,0.9248295299513167,6394,False,9.81752483681962e-13,2.686031934911205e-11
ENSG00000008324,461,0.9245342930700853,6395,False,4.1138055506763946e-08,8.585669996995827e-07
ENSG00000187601,852,0.9245192122167452,6396,False,3.599803611407357e-06,6.583188558284333e-05
ENSG00000250317,293,0.9243363259709919,6397,False,0.012085987954143238,0.17188756613581538
ENSG00000162385,384,0.924224609597848,6398,False,0.09935945875432489,1.0
ENSG00000185880,413,0.9241706879616627,6399,False,0.14366767709326844,1.0
ENSG00000152127,376,0.9241322274348677,6400,False,0.01666975977059969,0.2343014494902637
ENSG00000100526,104,0.9240654162970207,6401,False,1.1690609900498408e-63,5.9830761544439556e-61
ENSG00000100908,396,0.9237880019569181,6402,False,9.245507974846954e-11,2.2555646316364806e-09
ENSG00000100266,279,0.9231007099249723,6403,False,2.784977064942908e-23,1.4046522096821862e-21
ENSG00000164976,225,0.922930121897664,6404,False,2.4229340547354772e-08,5.130600038897153e-07
ENSG00000083312,309,0.9227123833550778,6405,False,0.29191653621075375,1.0
ENSG00000179988,182,0.922703705292907,6406,False,2.0843638982329712e-05,0.0003624217244686026
ENSG00000167797,519,0.9225126344626638,6407,False,3.6593082456414883e-09,8.158162763638796e-08
ENSG00000102119,361,0.922408260412232,6408,False,7.080710045825898e-41,9.778506845724374e-39
ENSG00000177030,977,0.9219238421409948,6409,False,6.025276631160454e-05,0.0010191390004904914
ENSG00000178605,405,0.9217394496560132,6410,False,2.971304857900398e-29,2.1103155906362398e-27
ENSG00000146457,591,0.9215255011405159,6411,False,0.03751083334118876,0.5105311656755007
ENSG00000160813,244,0.9214213046725215,6412,False,2.4229340547354772e-08,5.130600038897153e-07
ENSG00000178585,349,0.9212343176040788,6413,False,0.9999999998698135,1.0
ENSG00000154359,196,0.9205416987432973,6414,False,3.9730431783223245e-06,7.250515183330287e-05
ENSG00000047365,250,0.9205392087290704,6415,False,0.015815629035248486,0.22283622418252425
ENSG00000153147,606,0.9204808622458864,6416,False,0.9992121079075205,1.0
ENSG00000135457,229,0.9199876036874541,6417,False,3.125720567733419e-05,0.0005390452991660251
ENSG00000102024,407,0.9199766148024181,6418,False,0.5586246458081382,1.0
ENSG00000121440,200,0.9198721299521985,6419,False,0.19968116204600855,1.0
ENSG00000108312,587,0.9196486536938631,6420,False,2.7980986214514287e-12,7.42207702296641e-11
ENSG00000164077,285,0.9195735189598945,6421,False,1.067259437735448e-34,1.0627205980810444e-32
ENSG00000119640,407,0.9190466185696788,6422,False,0.050151831585417486,0.6744019244490419
ENSG00000184209,226,0.9186393434810434,6423,False,0.0226662244008189,0.31477076669466775
ENSG00000129521,101,0.9183891109031026,6424,False,5.835639937861365e-12,1.5201215092090518e-10
ENSG00000005206,241,0.9179690939720031,6425,False,0.008393652225524335,0.12115742518221205
ENSG00000083799,369,0.9177396756763668,6426,False,1.2468101879758731e-20,5.376790091818511e-19
ENSG00000100294,269,0.9174808213808751,6427,False,1.551161260909832e-13,4.47616324390602e-12
ENSG00000080802,176,0.9173985554899695,6428,False,0.00040409638517527617,0.006417114153393016
ENSG00000101882,209,0.9173722090180424,6429,False,0.9999642906776242,1.0
ENSG00000065882,201,0.917303396898319,6430,False,0.00045272224963666927,0.00716640987457767
ENSG00000162231,225,0.9170674302029462,6431,False,8.01842377986747e-17,2.7724996536309035e-15
ENSG00000175634,196,0.9170406612330505,6432,False,6.276984175393888e-12,1.6332531991850154e-10
ENSG00000025708,345,0.9164423600853163,6433,False,3.611351434939378e-17,1.275938662763168e-15
ENSG00000139826,208,0.9162123270095552,6434,False,1.3037446922249761e-14,3.9887555592384196e-13
ENSG00000107854,249,0.9158725165781149,6435,False,4.7159674480845155e-17,1.6527905638389489e-15
ENSG00000173175,352,0.9153138549736256,6436,False,1.0,1.0
ENSG00000119718,229,0.9152408396603567,6437,False,2.8128891503020756e-21,1.261499756825905e-19
ENSG00000100276,690,0.9144859955064281,6438,False,1.1122488238441654e-27,7.248647366239901e-26
ENSG00000170271,238,0.9137972464112893,6439,False,0.007262595277965672,0.10535565936065855
ENSG00000154328,483,0.9134117679316963,6440,False,0.6785035686263103,1.0
ENSG00000100813,266,0.9130659827444181,6441,False,0.260240222383866,1.0
ENSG00000129933,216,0.9130474556408905,6442,False,0.9999470583828133,1.0
ENSG00000104915,325,0.9129633398361442,6443,False,5.682835048285535e-10,1.327763779409257e-08
ENSG00000164463,305,0.9124406125634316,6444,False,4.7159674480845155e-17,1.6527905638389489e-15
ENSG00000139597,273,0.9122088600634318,6445,False,0.31398453762710304,1.0
ENSG00000152242,215,0.9118865740317021,6446,False,1.2929217247811419e-07,2.6023967871245106e-06
ENSG00000188322,320,0.9118412951935313,6447,False,0.953031586821948,1.0
ENSG00000140553,292,0.9110853608890112,6448,False,0.0020825048365473095,0.031476225958176667
ENSG00000149084,562,0.9110720427477498,6449,False,1.1298588979510574e-20,4.878490266351362e-19
ENSG00000182093,882,0.9108374160539575,6450,False,0.9983543130401775,1.0
ENSG00000136758,524,0.9107385547400061,6451,False,0.7943737867706617,1.0
ENSG00000187676,157,0.9105245688088792,6452,False,7.427068544579173e-47,1.448023086487817e-44
ENSG00000178188,357,0.9104339678867084,6453,False,3.3272806010859335e-40,4.394455620406826e-38
ENSG00000008256,281,0.9103733676761132,6454,False,4.6333358948732156e-21,2.0554035968344358e-19
ENSG00000226067,287,0.909889819276572,6455,False,1.3244508868084596e-09,3.030420665037028e-08
